Country Name,Country Code,Indicator Name,Indicator Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Aruba,ABW,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
,AFE,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Afganistán,AFG,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
,AFW,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,1.2678708,0.881994353,0.810017679,1.105067968,0.928918547,0.864923938,,,,,0.476096997,
Angola,AGO,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Albania,ALB,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Andorra,AND,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
El mundo árabe,ARB,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,19.79007069,28.46870214,,39.2451881,29.58812281,21.89278491,16.92291039,14.67266737,13.03077656,29.32300182,
Emiratos Árabes Unidos,ARE,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,9.564827513,4.27882016,4.792385937,,35.73584007,16.08285952,13.85472654,11.45457189,6.022963982,7.011076009,10.45207988,
Argentina,ARG,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,0.600714181,0.462934738,0.267799853,0.405291324,0.669273861,0.453942538,0.782152499,1.024313871,0.87099876,0.658835822,0.560341435,
Armenia,ARM,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Samoa Americana,ASM,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Antigua y Barbuda,ATG,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Australia,AUS,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,98.58382828,80.72655476,58.56196107,49.98183563,47.93754682,55.58070025,65.88107785,63.51515516,54.18347117,59.93207482,92.34303499,
Austria,AUT,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,12.45009155,8.985220814,5.774168329,6.166572813,6.488984486,8.307682432,6.707928524,9.583181481,8.663137222,7.52337905,9.181496259,
Azerbaiyán,AZE,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Burundi,BDI,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Bélgica,BEL,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,22.31271302,19.72949193,20.34159915,22.098282,20.03170024,,,,,,,
Benin,BEN,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Burkina Faso,BFA,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Bangladesh,BGD,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,4.196416302,1.729223169,1.082143069,0.823998589,9.14445348,6.977846114,5.776299475,9.022168788,5.022767497,3.737310203,3.990391767,
Bulgaria,BGR,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,0.744346209,0.558044064,0.66665614,1.576057728,,,,,,0.247288647,0.304180834,
Bahrein,BHR,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,1.118333008,0.542558965,0.905386213,1.85805127,2.149892702,0.946969261,1.032773001,1.587085144,2.565719266,1.965497498,1.707697768,
Bahamas,BHS,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Bosnia y Herzegovina,BIH,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Belarús,BLR,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,0.031796446,0.01495003,0.0385142,0.040181561,0.023654342,0.02324186,0.009839064,
Belice,BLZ,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Bermudas,BMU,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,1.575244411,0.296703894,0.458750981,0.682054813,0.369037173,0.23006846,3.144533314,0.548001517,0.680184839,0.306460662,,
Bolivia,BOL,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Brasil,BRA,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,41.11355814,31.53161657,33.73476412,29.91234707,26.22800819,23.30346098,31.24591877,31.13632404,40.12638023,55.44930474,94.82453544,
Barbados,BRB,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,0.741733594,2.515834286,0.347064356,0.13683259,0.185250471,,,,,0.259984404,0.133488716,
Brunei Darussalam,BRN,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Bhután,BTN,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Botswana,BWA,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
República Centroafricana,CAF,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Canadá,CAN,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,86.86124037,82.18666947,73.72551366,71.67677234,74.41721891,70.41879356,75.48237193,77.6193571,79.61697308,82.23608939,61.4133326,
Europa Central y del Báltico,CEB,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,9.848438253,8.447087203,7.315292195,7.501495816,6.025708081,7.164130829,6.294332001,8.271522005,6.121451218,5.163400915,7.478154599,
Suiza,CHE,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,145.0643375,114.662417,85.53376512,98.15316326,99.95385041,136.0421363,120.3618805,134.615476,127.5725405,131.9686519,173.8393031,
Islas del Canal,CHI,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Chile,CHL,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,26.68073418,20.40667099,17.40123072,14.87053459,10.45887661,8.113336828,9.616232025,13.78325055,14.74761235,13.18527745,15.71956283,
China,CHN,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,135.6582887,88.37959187,58.92010843,80.41436101,114.1627637,355.519847,162.8648487,139.90867,94.06846971,127.7856025,215.0146865,
Côte d'Ivoire,CIV,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,0.649782506,0.317711104,0.479859329,0.859139287,0.816862048,1.139046434,,,,0.257587088,0.275638004,
Camerún,CMR,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
"Congo, República Democrática del",COD,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
"Congo, República del",COG,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Colombia,COL,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,7.920478802,7.746474014,8.681878938,5.341098841,4.51730583,3.947955902,5.009400067,4.44568972,4.088117397,4.30345073,3.699630275,
Comoras,COM,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Cabo Verde,CPV,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Costa Rica,CRI,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,0.109802233,0.086126628,0.071138736,0.129735869,0.233887734,0.091882066,0.061107601,0.091496398,0.074062604,0.056816709,0.048714564,
Estados pequeos del Caribe,CSS,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Cuba,CUB,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Curacao,CUW,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Islas Caimán,CYM,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,0.024055863,0.060675207,0.059191468,,,0.010619461,,,0.17720309,0.059559972,0.023177082,
Chipre,CYP,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,2.88546368,1.629575025,1.179453697,0.172462322,0.244463301,0.65969828,0.354267358,0.302249426,0.218483587,0.217482809,0.157823783,
República Checa,CZE,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,10.55962416,8.977066833,8.395667662,5.795859066,5.147621328,,,,,,1.723694337,
Alemania,DEU,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,43.96479036,41.9704483,35.43789841,35.15480705,32.63143317,43.02535246,32.39652103,42.22873909,40.63445321,34.7277807,47.1631219,
Djibouti,DJI,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Dominica,DMA,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Dinamarca,DNK,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
República Dominicana,DOM,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Argelia,DZA,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Asia oriental y el Pacífico (excluido altos ingresos),EAP,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,112.0943361,75.1099147,52.928911,71.18183363,99.28504646,302.0358986,140.0365,121.2895499,83.72244236,111.0913694,188.1722639,
inicial del dividendo demográfico,EAR,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,32.21515806,23.49181355,23.99184093,22.29339257,25.85911594,25.40065623,24.65410904,27.41141173,27.00285993,25.99150402,48.6734446,
Asia oriental y el Pacífico,EAS,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,110.6404095,88.59717657,64.79747072,88.85658723,100.1588148,234.1855351,127.555408,123.4105516,102.855816,111.3002172,189.6648075,
Europa y Asia central (excluido altos ingresos),ECA,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,34.01283211,27.33105312,19.59253003,16.38462895,15.4634631,18.3500439,17.40978459,18.92588588,18.46993212,18.09386022,45.63609321,
Europa y Asia central,ECS,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,56.43290114,49.33250256,40.9747855,36.77403843,45.39905534,,,,,,,
Ecuador,ECU,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
"Egipto, República Árabe de",EGY,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,16.99460086,6.736544782,6.124102227,4.415257982,8.652283127,4.481359385,3.032159899,6.120812235,5.797701793,3.683716548,4.402727795,
Zona del Euro,EMU,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,46.32785463,42.25071036,37.15883188,37.43587926,47.1883039,47.80880401,,,,,,
Eritrea,ERI,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
España,ESP,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,96.63620815,76.15211031,65.24906205,67.51787377,72.32388006,81.83309079,52.42016422,55.9488018,43.89116862,35.9057753,38.18797235,
Estonia,EST,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Etiopía,ETH,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Unión Europea,EUU,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,43.4355793,39.51975513,34.74215581,35.00055312,43.92813562,,,,,,,
Frágiles y situaciones de conflicto afectados,FCS,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Finlandia,FIN,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Fiji,FJI,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Francia,FRA,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,51.04268015,46.41827161,40.03757774,39.31597997,40.91850738,54.45926102,,,,,,
Islas Feroe,FRO,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Micronesia (Estados Federados de),FSM,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Gabón,GAB,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Reino Unido,GBR,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,128.9851062,113.4612761,90.85068577,59.75308155,76.34890068,,,,,,,
Georgia,GEO,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Ghana,GHA,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,0.316175847,0.645951563,0.123573589,0.307052936,,,,,,,0.046628367,
Gibraltar,GIB,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Guinea,GIN,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Gambia,GMB,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Guinea-Bissau,GNB,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Guinea Ecuatorial,GNQ,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Grecia,GRC,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,13.67874975,8.119890284,6.229609207,10.05023739,14.03662705,9.169315514,6.32882253,7.611888544,5.605005886,7.519624511,8.728658565,
Granada,GRD,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Groenlandia,GRL,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Guatemala,GTM,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Guam,GUM,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Guyana,GUY,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Ingreso alto,HIC,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,131.1141646,131.9462213,104.7757153,110.309391,121.6746866,147.2484695,145.4723863,139.9223095,119.3445531,89.25991529,,
"Hong Kong, Región Administrativa Especial",HKG,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,650.6335682,578.2194648,409.9797661,459.5643704,497.8176975,668.6425522,421.0885007,572.307203,626.64486,501.9220593,889.9751206,
Honduras,HND,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Países pobres muy endeudados (PPME),HPC,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Croacia,HRV,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,1.737413822,1.46713837,0.948903182,0.940412005,0.840215267,0.844802684,0.607647075,0.769041304,0.397007464,0.52775907,,
Haití,HTI,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Hungría,HUN,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,20.01530136,11.02247492,8.508135747,7.973515825,5.042359788,5.942425294,6.073269898,7.253739756,6.158610877,5.30068243,7.210771958,
Sólo BIRF,IBD,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,65.64392918,45.69088809,35.19046595,43.71027655,58.66307502,173.0395367,86.90037833,77.31935495,58.84662951,75.49921775,134.217439,
BIRF y la AIF,IBT,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,63.06169248,43.96886298,33.86172528,41.96830057,56.32918753,167.4629517,84.33968678,75.49504935,57.47554986,73.15776814,129.2563286,
total de la AIF,IDA,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
mezcla de la AIF,IDB,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,2.938268224,2.121581722,2.319342785,1.072315716,0.765072188,,,,,,,
Indonesia,IDN,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,13.83300461,11.81177143,10.01551189,10.83343618,10.18410275,8.717538573,9.701558798,9.109037315,10.04079732,10.53427164,12.38746676,
Sólo AIF,IDX,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Isla de Man,IMN,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
India,IND,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,63.31338314,40.62758273,34.87777598,30.75278114,37.34121007,38.13433608,35.22510824,45.43920402,47.93728868,45.40246352,72.92146511,
No clasificado,INX,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Irlanda,IRL,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,3.997534456,3.419320384,4.157092049,6.253636758,6.399912136,7.177946808,7.475211161,8.623009141,8.332437025,,,
"Irán, República Islámica del",IRN,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,3.489491426,2.301320544,2.338596204,8.991080948,5.075335224,2.068726791,4.081018066,2.412852201,7.920161897,22.63980291,199.725835,
Iraq,IRQ,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Islandia,ISL,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Israel,ISR,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,46.12401155,29.20786509,19.6589851,18.89359811,15.21186689,18.78546503,16.24448025,19.4320779,16.71128873,17.20602595,25.70440203,
Italia,ITA,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,31.17169065,36.88906771,37.49985044,35.94856615,95.08102946,,,,,,,
Jamaica,JAM,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,1.77255874,4.838223787,0.497749515,0.900769399,4.31977424,2.895338727,2.31062348,3.57636115,4.957876792,0.327024399,
Jordania,JOR,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,31.68505208,13.20068524,8.62910644,9.947658374,8.392042759,9.212891264,6.478712784,5.637718798,5.505428146,3.786090692,3.370889937,
Japón,JPN,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,74.14904799,69.15098025,53.35170496,116.7072678,98.93232479,125.3456507,104.527886,117.1896145,125.1348018,99.49796029,125.7357882,
Kazajstán,KAZ,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,0.355534906,0.283315108,0.539907561,0.296195122,0.389132521,1.440703177,0.540272166,0.470764222,0.708877188,0.190127893,0.228696842,
Kenya,KEN,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,1.747648346,1.957031407,1.787515746,2.926314722,1.480396313,0.97411006,1.090448008,,,0.470224493,0.480835029,
Kirguistán,KGZ,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Camboya,KHM,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Kiribati,KIR,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Saint Kitts y Nevis,KNA,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
"Corea, República de",KOR,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,142.4526343,154.354435,123.9549512,97.01315485,86.48412133,125.7855596,106.715417,123.8950846,142.37449,116.7374336,316.9122908,
Kuwait,KWT,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,13.88996021,12.50310347,23.15717469,,23.47276269,,,,2.711444821,12.42661566,
América Latina y el Caribe (excluido altos ingresos),LAC,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,25.19280215,19.59987395,20.48445544,18.78265459,16.10382586,13.09888884,17.45616507,17.44445051,20.56499284,27.03286007,42.34270082,
República Democrática Popular Lao,LAO,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Líbano,LBN,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,4.883114502,1.281058898,0.926918823,0.334683564,1.298258083,1.011870018,1.764921795,1.150312064,0.686996429,0.379742966,0.895374594,
